분석아이디,학교명,위도,경도,위험지역 사유,기타 상세 사유,행위 구분,데이터기준일자
8579,중문초등학교,33.25985824,126.3573451,인도에 차가 서 있음,해당없음,등교,2021-01-25
8579,중문초등학교,33.25988483,126.3572563,인도에 차가 서 있음,해당없음,등교,2021-01-25
8580,중문초등학교,33.25368036,126.4334739,신호등이 없음,해당없음,등교,2021-01-25
8580,중문초등학교,33.25311844,126.4328337,위험한 곳이라는 안내시설이 없음,해당없음,등교,2021-01-25
8584,중문초등학교,33.25522909,126.4140577,기타,차가 위험하고 빠르게 다닌다.,등교,2021-01-25
8586,중문초등학교,33.25484214,126.4613238,기타,가로등이 많이 없어서 잘 안보임,등교,2021-01-25
8589,중문초등학교,33.25484774,126.4284978,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8589,중문초등학교,33.25493354,126.4285294,인도에 차가 서 있음,해당없음,등교,2021-01-25
8590,동홍초등학교,33.25807514,126.5719761,신호등이 없음,해당없음,등교,2021-01-25
8590,동홍초등학교,33.25930567,126.5706125,신호등이 없음,해당없음,등교,2021-01-25
8594,중문초등학교,33.24371195,126.4322721,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8595,동홍초등학교,33.25704724,126.571965,신호등이 없음,해당없음,등교,2021-01-25
8595,동홍초등학교,33.25572331,126.5750192,인도에 차가 서 있음,해당없음,하교,2021-01-25
8595,동홍초등학교,33.25691856,126.5765159,횡단보도 초록불 신호가 너무 짧음,해당없음,하교,2021-01-25
8596,중문초등학교,33.25444368,126.4303355,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8596,중문초등학교,33.25467975,126.4297115,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8596,중문초등학교,33.2543638,126.4301214,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,하교,2021-01-25
8596,중문초등학교,33.25422882,126.4301786,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,하교,2021-01-25
8596,중문초등학교,33.25481624,126.4299843,신호등이 없음,해당없음,등교,2021-01-25
8596,중문초등학교,33.25485818,126.4297909,인도에 차가 서 있음,해당없음,하교,2021-01-25
8597,중문초등학교,33.25289996,126.4304045,신호등이 없음,해당없음,등교,2021-01-25
8597,중문초등학교,33.25292809,126.4303936,신호등이 없음,해당없음,하교,2021-01-25
8598,중문초등학교,33.25322647,126.4268987,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8599,중문초등학교,33.2525404,126.4311339,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8599,중문초등학교,33.25233084,126.4311486,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,하교,2021-01-25
8599,중문초등학교,33.24630483,126.4324284,신호등이 없음,해당없음,등교,2021-01-25
8599,중문초등학교,33.25212776,126.4311017,신호등이 없음,해당없음,하교,2021-01-25
8600,동홍초등학교,33.25123097,126.5594838,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8601,동홍초등학교,33.25929245,126.5703751,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,등교,2021-01-25
8603,동홍초등학교,33.25470378,126.5721911,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
8603,동홍초등학교,33.25480326,126.5722764,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
8603,동홍초등학교,33.2549385,126.5722758,횡단보도 초록불 신호가 너무 짧음,해당없음,하교,2021-01-25
8606,동홍초등학교,33.25925788,126.5698293,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8606,동홍초등학교,33.25921629,126.5695344,인도에 차가 서 있음,해당없음,등교,2021-01-25
8607,중문초등학교,33.25419111,126.4308039,신호등이 없음,해당없음,등교,2021-01-25
8608,동홍초등학교,33.25535552,126.5703206,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,활동,2021-01-25
8608,동홍초등학교,33.25700896,126.5713213,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,활동,2021-01-25
8608,동홍초등학교,33.2553294,126.570589,신호등이 없음,해당없음,활동,2021-01-25
8608,동홍초등학교,33.25691185,126.5719227,신호등이 없음,해당없음,활동,2021-01-25
8608,동홍초등학교,33.25695249,126.5706348,신호등이 없음,해당없음,활동,2021-01-25
8608,동홍초등학교,33.25564382,126.5702548,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
8610,동홍초등학교,33.25598363,126.5720561,신호등이 없음,해당없음,등교,2021-01-25
8611,중문초등학교,33.25477601,126.4325225,신호등이 없음,해당없음,하교,2021-01-25
8612,동홍초등학교,33.25850118,126.5792475,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
8614,동홍초등학교,33.25925588,126.5705537,신호등이 없음,해당없음,등교,2021-01-25
8614,동홍초등학교,33.25898599,126.572036,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
8616,동홍초등학교,33.25925161,126.5706235,인도에 차가 서 있음,해당없음,등교,2021-01-25
8617,중문초등학교,33.25485255,126.4290545,신호등이 없음,해당없음,등교,2021-01-25
8618,동홍초등학교,33.26173294,126.5711587,기타,개나 강아지,등교,2021-01-25
8618,동홍초등학교,33.26075971,126.5713137,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,등교,2021-01-25
8620,중문초등학교,33.25151319,126.4273445,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8620,중문초등학교,33.25168464,126.4273755,신호등이 없음,해당없음,등교,2021-01-25
8620,중문초등학교,33.2515087,126.4268589,차가 다니는 길가로만 다닐 수 있음,해당없음,하교,2021-01-25
8622,동홍초등학교,33.25851158,126.5717285,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,활동,2021-01-25
8622,동홍초등학교,33.25709526,126.5728193,신호등이 없음,해당없음,하교,2021-01-25
8624,중문초등학교,33.25258884,126.4303904,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8624,중문초등학교,33.25134779,126.4301034,신호등이 없음,해당없음,활동,2021-01-25
8625,동홍초등학교,33.25674084,126.5720094,인도에 차가 서 있음,해당없음,등교,2021-01-25
8626,동홍초등학교,33.25799821,126.5718906,신호등이 없음,해당없음,등교,2021-01-25
8626,동홍초등학교,33.25801609,126.5718476,신호등이 없음,해당없음,등교,2021-01-25
8626,동홍초등학교,33.25798014,126.57188,신호등이 없음,해당없음,등교,2021-01-25
8627,동홍초등학교,33.25696578,126.5722002,신호등이 없음,해당없음,등교,2021-01-25
8629,동홍초등학교,33.2593271,126.5693125,인도에 차가 서 있음,해당없음,하교,2021-01-25
8632,동홍초등학교,33.25736158,126.570626,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8632,동홍초등학교,33.25499662,126.5718073,인도에 차가 서 있음,해당없음,하교,2021-01-25
8634,동홍초등학교,33.25741467,126.5739379,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8634,동홍초등학교,33.25773586,126.572949,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8634,동홍초등학교,33.25842212,126.5732461,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,하교,2021-01-25
8634,동홍초등학교,33.25828294,126.5747278,돌이 떨어질 것 같음,해당없음,등교,2021-01-25
8634,동홍초등학교,33.25803443,126.5706295,위험한 곳이라는 안내시설이 없음,해당없음,하교,2021-01-25
8634,동홍초등학교,33.25660571,126.5746715,인도에 차가 서 있음,해당없음,하교,2021-01-25
8634,동홍초등학교,33.25727097,126.5747595,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
8636,중문초등학교,33.25161761,126.4272579,신호등이 없음,해당없음,하교,2021-01-25
8636,중문초등학교,33.25290274,126.4302717,인도에 차가 서 있음,해당없음,등교,2021-01-25
8646,중문초등학교,33.25066002,126.4315189,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,하교,2021-01-25
8646,중문초등학교,33.25053806,126.4324533,차가 다니는 길가로만 다닐 수 있음,해당없음,하교,2021-01-25
8648,동홍초등학교,33.25627973,126.5719647,"나쁜 형, 아저씨 있음",해당없음,등교,2021-01-25
8648,동홍초등학교,33.25697352,126.5744565,"나쁜 형, 아저씨 있음",해당없음,하교,2021-01-25
8648,동홍초등학교,33.25680113,126.5747994,신호등이 없음,해당없음,하교,2021-01-25
8649,동홍초등학교,33.26310977,126.5713693,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8649,동홍초등학교,33.25819693,126.570689,없음,해당없음,하교,2021-01-25
8651,중문초등학교,33.25155126,126.4272906,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8653,동홍초등학교,33.25690195,126.5756091,신호등이 없음,해당없음,활동,2021-01-25
8655,동홍초등학교,33.25920623,126.5705379,신호등이 없음,해당없음,등교,2021-01-25
8655,동홍초등학교,33.25897692,126.57202,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
8656,동홍초등학교,33.25696265,126.572274,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8656,동홍초등학교,33.25691753,126.5722634,신호등이 없음,해당없음,등교,2021-01-25
8657,중문초등학교,33.25324892,126.4330247,기타,차가 많다.,등교,2021-01-25
8657,중문초등학교,33.25317756,126.4329473,기타,차가 많다.,하교,2021-01-25
8657,중문초등학교,33.25316768,126.4330037,신호등이 없음,해당없음,등교,2021-01-25
8657,중문초등학교,33.25330447,126.4330967,신호등이 없음,해당없음,하교,2021-01-25
8659,동홍초등학교,33.2717816,126.6535802,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,활동,2021-01-25
8659,동홍초등학교,33.27130893,126.653829,"나쁜 형, 아저씨 있음",해당없음,활동,2021-01-25
8659,동홍초등학교,33.25585028,126.5752386,인도에 차가 서 있음,해당없음,활동,2021-01-25
8661,중문초등학교,33.25515334,126.4302557,기타,공사장,등교,2021-01-25
8663,중문초등학교,33.2547344,126.4293409,기타,공사하는데가 많다,등교,2021-01-25
8663,중문초등학교,33.25524116,126.4277816,신호등이 없음,해당없음,등교,2021-01-25
8663,중문초등학교,33.25484175,126.4291578,인도에 차가 서 있음,해당없음,하교,2021-01-25
8664,중문초등학교,33.25215353,126.4308225,"나쁜 형, 아저씨 있음",해당없음,등교,2021-01-25
8664,중문초등학교,33.25204685,126.4301686,신호등이 없음,해당없음,하교,2021-01-25
8666,중문초등학교,33.25392028,126.4302369,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8668,중문초등학교,33.25146459,126.4314896,신호등이 없음,해당없음,등교,2021-01-25
8668,중문초등학교,33.25144958,126.4301805,신호등이 없음,해당없음,등교,2021-01-25
8673,중문초등학교,33.25166815,126.425267,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,등교,2021-01-25
8674,중문초등학교,33.25368036,126.4334739,신호등이 없음,해당없음,등교,2021-01-25
8674,중문초등학교,33.25311844,126.4328337,위험한 곳이라는 안내시설이 없음,해당없음,등교,2021-01-25
8675,중문초등학교,33.26141804,126.4124803,신호등이 없음,해당없음,등교,2021-01-25
8675,중문초등학교,33.25912513,126.4234421,횡단보도가 적어서 많이 돌아가야 함,해당없음,등교,2021-01-25
8676,중문초등학교,33.25175415,126.4302402,신호등이 없음,해당없음,등교,2021-01-25
8676,중문초등학교,33.25175849,126.4302027,신호등이 없음,해당없음,하교,2021-01-25
8678,중문초등학교,33.24713119,126.524102,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,등교,2021-01-25
8678,중문초등학교,33.25204685,126.4301686,신호등이 없음,해당없음,하교,2021-01-25
8678,중문초등학교,33.24681309,126.5281706,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
8678,중문초등학교,33.2465013,126.5244273,횡단보도 초록불 신호가 너무 짧음,해당없음,등교,2021-01-25
8679,중문초등학교,33.25084563,126.4336639,신호등이 없음,해당없음,등교,2021-01-25
8680,중문초등학교,33.25334621,126.4331045,돌이 떨어질 것 같음,해당없음,하교,2021-01-25
8684,중문초등학교,33.26255868,126.4221209,신호등이 없음,해당없음,등교,2021-01-25
8685,중문초등학교,33.25466266,126.4294273,신호등이 없음,해당없음,하교,2021-01-25
8686,중문초등학교,33.24475224,126.4320347,신호등이 없음,해당없음,등교,2021-01-25
8689,중문초등학교,33.25428904,126.4305296,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,하교,2021-01-25
8689,중문초등학교,33.25466907,126.4298404,기타,공사하고있어서 위험함,하교,2021-01-25
8689,중문초등학교,33.25478739,126.4290991,길 주변에 깨진 병 조각 같은 위험한 물건이 많음,해당없음,하교,2021-01-25
8689,중문초등학교,33.2542494,126.4307338,신호등이 없음,해당없음,등교,2021-01-25
8689,중문초등학교,33.2535531,126.4302876,인도에 차가 서 있음,해당없음,등교,2021-01-25
8689,중문초등학교,33.2544146,126.430384,차가 다니는 길가로만 다닐 수 있음,해당없음,등교,2021-01-25
8690,중문초등학교,33.25537447,126.4273622,신호등이 없음,해당없음,등교,2021-01-25
8690,중문초등학교,33.25936042,126.4270438,차가 다니는 길가로만 다닐 수 있음,해당없음,활동,2021-01-25
8691,중문초등학교,33.25187419,126.4274199,골목 등 좁은 길에서 갑자기 차가 튀어나옴,해당없음,하교,2021-01-25
8691,중문초등학교,33.25215284,126.4311632,길가에 차들이 많이 세워져 있어 앞을 가림,해당없음,활동,2021-01-25
